NMDS1	NMDS2	dclass	TaxLevel
-0.215482815389199	0.0130329479819999	T12M	OTU
-0.232669541078881	0.0345354377954102	T12M	OTU
-0.19887467323547	0.00725490116619129	T12M	OTU
-0.161157358794419	0.0275057169925192	T12M	OTU
-0.208700854015606	-0.0426804131875419	T12M	OTU
-0.19918289654637	-0.00329880878776174	T12M	OTU
0.253571830984937	-0.0423891744562365	T21C	OTU
0.259989999250996	-0.0619275352598848	T21C	OTU
0.314285684611134	-0.0249390053596874	T21C	OTU
0.311230934198967	-0.0501911358717697	T21C	OTU
0.256427791125364	-0.0498523674717819	T21C	OTU
0.355720393004305	-0.05278584753494	T21C	OTU
0.284452345740982	-0.0442317460286554	T21C	OTU
0.23063669441725	-0.0429022950362862	T21C	OTU
0.268193841459952	-0.0570346549461074	T21C	OTU
0.242771081202057	-0.0495653206502579	T21C	OTU
0.299432047675444	-0.0178546057968982	T21C	OTU
0.26700183304627	-0.0513405568397033	T21C	OTU
0.35857631314768	0.0766897045536807	T21C	OTU
0.232034640607414	-0.0637912929386606	T21C	OTU
0.312480778653122	-0.0383672456575793	T21C	OTU
0.430856588715475	-0.0110605810349687	T21C	OTU
0.447188435587293	-0.0604534368997779	T21C	OTU
0.465019316448448	0.17412580884115	T21C	OTU
0.55968168298035	-0.053006356048467	T21C	OTU
0.586013498387435	-0.0329872638564913	T21C	OTU
-0.25754599423147	-0.016619062154265	T21M	OTU
-0.239888629247358	0.199083986657812	T21M	OTU
-0.260457003477132	0.0571685429098541	T21M	OTU
-0.167509442206428	0.409655836370037	T21M	OTU
-0.248315492896905	-0.0227483149532682	T21M	OTU
-0.214688113386313	0.21477279407125	T21M	OTU
-0.21914808689363	-0.0164143852503956	T21M	OTU
-0.251810208524307	-0.0456137820833759	T21M	OTU
-0.2223184176383	-0.0197205712186175	T21M	OTU
-0.256947218716366	-0.0555376190757346	T21M	OTU
-0.248209577391416	-0.066451468067538	T21M	OTU
-0.200975816006584	-0.0213252430392342	T21M	OTU
-0.249085095693688	0.00142506949794543	T21M	OTU
-0.220807106091296	-0.0432842614515225	T21M	OTU
-0.246591926186404	-0.0664463775912973	T21M	OTU
-0.214454699433263	-0.0358954865717396	T21M	OTU
-0.232647397629502	-0.0120179493921816	T21M	OTU
-0.271466481216919	-0.0191196633971751	T21M	OTU
-0.232687038130704	-0.026729652376465	T21M	OTU
-0.246110649385446	-0.0316981226084176	T21M	OTU
0.282252897727596	-0.0959846623685492	T30C	OTU
0.348218267791602	-0.0482814402080696	T30C	OTU
0.368034311198167	-0.0568573767204908	T30C	OTU
0.27738173496055	-0.0958704423025414	T30C	OTU
0.422755101853055	-0.100285611951727	T30C	OTU
0.381385090002714	-0.0395706242305053	T30C	OTU
0.294589245638664	-0.0691066525839395	T30C	OTU
0.276454901730244	-0.0830357994701436	T30C	OTU
0.426113363571841	-0.0547695418638908	T30C	OTU
0.371556655404572	-0.0683501866705328	T30C	OTU
0.307763383481027	-0.0810989178969282	T30C	OTU
0.307622055637436	-0.0634923358349371	T30C	OTU
0.3859901641714	-0.0528268320938832	T30C	OTU
0.342308774672402	-0.0778493110933602	T30C	OTU
0.404205828346994	-0.061508449105364	T30C	OTU
0.389760190684054	-0.0838314911372881	T30C	OTU
0.278450368892385	-0.0710603301397667	T30C	OTU
0.231497077239347	0.0238879023584934	T30C	OTU
0.245158742480769	-0.0863117241267503	T30C	OTU
0.302231819170901	-0.0908154264272374	T30C	OTU
-0.226636273679857	0.266325683605469	T30M	OTU
-0.238202289894538	0.026936254065146	T30M	OTU
-0.221831424075026	-0.031269162094773	T30M	OTU
-0.131643464428247	0.233568829890414	T30M	OTU
-0.216942206270012	0.120211609722159	T30M	OTU
-0.245168455160483	0.0209193677115176	T30M	OTU
-0.231015003817062	0.0653364512265594	T30M	OTU
-0.219486359746709	0.131946569222961	T30M	OTU
-0.224312927034984	0.0192899729707653	T30M	OTU
-0.226283111055175	0.103792221757248	T30M	OTU
-0.19735400010401	-0.0257113385802679	T30M	OTU
-0.178060084532217	0.147634438698942	T30M	OTU
-0.251709823074543	0.0944128106433787	T30M	OTU
-0.214317913862924	0.0945757246548424	T30M	OTU
-0.20758511165599	0.132395239711251	T30M	OTU
-0.24820174898827	0.0171743551080656	T30M	OTU
-0.201432881157452	0.0684024281653202	T30M	OTU
-0.246245946674383	0.136088677311537	T30M	OTU
-0.207875190898909	-0.0522880881954815	T30M	OTU
-0.227283461465132	0.0179299473851364	T30M	OTU
